mics,hemisphere,network,label,salience_border,t1_gradient1_SalVentAttn,quantile_idx
1196.0,LH,Default,7Networks_LH_Default_pCunPCC_7,False,,
1067.0,LH,SomMot,7Networks_LH_SomMot_36,False,,
1047.0,LH,SomMot,7Networks_LH_SomMot_16,False,,
1188.0,LH,Default,7Networks_LH_Default_PFC_23,False,,
1024.0,LH,Vis,7Networks_LH_Vis_24,False,,
1129.0,LH,Cont,7Networks_LH_Cont_Par_3,False,,
1137.0,LH,Cont,7Networks_LH_Cont_PFCl_3,False,,
1000.0,,medial_wall,medial_wall,False,,
1004.0,LH,Vis,7Networks_LH_Vis_4,False,,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,False,,
1036.0,LH,SomMot,7Networks_LH_SomMot_5,False,,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,False,,
1196.0,LH,Default,7Networks_LH_Default_pCunPCC_7,False,,
1196.0,LH,Default,7Networks_LH_Default_pCunPCC_7,False,,
1196.0,LH,Default,7Networks_LH_Default_pCunPCC_7,False,,
1196.0,LH,Default,7Networks_LH_Default_pCunPCC_7,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1147.0,LH,Cont,7Networks_LH_Cont_Cing_2,False,,
1147.0,LH,Cont,7Networks_LH_Cont_Cing_2,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1196.0,LH,Default,7Networks_LH_Default_pCunPCC_7,False,,
1196.0,LH,Default,7Networks_LH_Default_pCunPCC_7,False,,
1196.0,LH,Default,7Networks_LH_Default_pCunPCC_7,False,,
1192.0,LH,Default,7Networks_LH_Default_pCunPCC_3,False,,
1192.0,LH,Default,7Networks_LH_Default_pCunPCC_3,False,,
1192.0,LH,Default,7Networks_LH_Default_pCunPCC_3,False,,
1192.0,LH,Default,7Networks_LH_Default_pCunPCC_3,False,,
1192.0,LH,Default,7Networks_LH_Default_pCunPCC_3,False,,
1192.0,LH,Default,7Networks_LH_Default_pCunPCC_3,False,,
1192.0,LH,Default,7Networks_LH_Default_pCunPCC_3,False,,
1192.0,LH,Default,7Networks_LH_Default_pCunPCC_3,False,,
1192.0,LH,Default,7Networks_LH_Default_pCunPCC_3,False,,
1192.0,LH,Default,7Networks_LH_Default_pCunPCC_3,False,,
1192.0,LH,Default,7Networks_LH_Default_pCunPCC_3,False,,
1192.0,LH,Default,7Networks_LH_Default_pCunPCC_3,False,,
1192.0,LH,Default,7Networks_LH_Default_pCunPCC_3,False,,
1190.0,LH,Default,7Networks_LH_Default_pCunPCC_1,False,,
1190.0,LH,Default,7Networks_LH_Default_pCunPCC_1,False,,
1190.0,LH,Default,7Networks_LH_Default_pCunPCC_1,False,,
1190.0,LH,Default,7Networks_LH_Default_pCunPCC_1,False,,
1190.0,LH,Default,7Networks_LH_Default_pCunPCC_1,False,,
1190.0,LH,Default,7Networks_LH_Default_pCunPCC_1,False,,
1190.0,LH,Default,7Networks_LH_Default_pCunPCC_1,False,,
1190.0,LH,Default,7Networks_LH_Default_pCunPCC_1,False,,
1190.0,LH,Default,7Networks_LH_Default_pCunPCC_1,False,,
1020.0,LH,Vis,7Networks_LH_Vis_20,False,,
1020.0,LH,Vis,7Networks_LH_Vis_20,False,,
1022.0,LH,Vis,7Networks_LH_Vis_22,False,,
1022.0,LH,Vis,7Networks_LH_Vis_22,False,,
1022.0,LH,Vis,7Networks_LH_Vis_22,False,,
1022.0,LH,Vis,7Networks_LH_Vis_22,False,,
1022.0,LH,Vis,7Networks_LH_Vis_22,False,,
1022.0,LH,Vis,7Networks_LH_Vis_22,False,,
1022.0,LH,Vis,7Networks_LH_Vis_22,False,,
1022.0,LH,Vis,7Networks_LH_Vis_22,False,,
1022.0,LH,Vis,7Networks_LH_Vis_22,False,,
1016.0,LH,Vis,7Networks_LH_Vis_16,False,,
1016.0,LH,Vis,7Networks_LH_Vis_16,False,,
1016.0,LH,Vis,7Networks_LH_Vis_16,False,,
1016.0,LH,Vis,7Networks_LH_Vis_16,False,,
1016.0,LH,Vis,7Networks_LH_Vis_16,False,,
1016.0,LH,Vis,7Networks_LH_Vis_16,False,,
1016.0,LH,Vis,7Networks_LH_Vis_16,False,,
1016.0,LH,Vis,7Networks_LH_Vis_16,False,,
1016.0,LH,Vis,7Networks_LH_Vis_16,False,,
1010.0,LH,Vis,7Networks_LH_Vis_10,False,,
1010.0,LH,Vis,7Networks_LH_Vis_10,False,,
1010.0,LH,Vis,7Networks_LH_Vis_10,False,,
1010.0,LH,Vis,7Networks_LH_Vis_10,False,,
1010.0,LH,Vis,7Networks_LH_Vis_10,False,,
1010.0,LH,Vis,7Networks_LH_Vis_10,False,,
1010.0,LH,Vis,7Networks_LH_Vis_10,False,,
1010.0,LH,Vis,7Networks_LH_Vis_10,False,,
1004.0,LH,Vis,7Networks_LH_Vis_4,False,,
1004.0,LH,Vis,7Networks_LH_Vis_4,False,,
1004.0,LH,Vis,7Networks_LH_Vis_4,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1007.0,LH,Vis,7Networks_LH_Vis_7,False,,
1007.0,LH,Vis,7Networks_LH_Vis_7,False,,
1007.0,LH,Vis,7Networks_LH_Vis_7,False,,
1007.0,LH,Vis,7Networks_LH_Vis_7,False,,
1007.0,LH,Vis,7Networks_LH_Vis_7,False,,
1007.0,LH,Vis,7Networks_LH_Vis_7,False,,
1007.0,LH,Vis,7Networks_LH_Vis_7,False,,
1004.0,LH,Vis,7Networks_LH_Vis_4,False,,
1004.0,LH,Vis,7Networks_LH_Vis_4,False,,
1004.0,LH,Vis,7Networks_LH_Vis_4,False,,
1004.0,LH,Vis,7Networks_LH_Vis_4,False,,
1004.0,LH,Vis,7Networks_LH_Vis_4,False,,
1004.0,LH,Vis,7Networks_LH_Vis_4,False,,
1196.0,LH,Default,7Networks_LH_Default_pCunPCC_7,False,,
1196.0,LH,Default,7Networks_LH_Default_pCunPCC_7,False,,
1196.0,LH,Default,7Networks_LH_Default_pCunPCC_7,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1196.0,LH,Default,7Networks_LH_Default_pCunPCC_7,False,,
1196.0,LH,Default,7Networks_LH_Default_pCunPCC_7,False,,
1196.0,LH,Default,7Networks_LH_Default_pCunPCC_7,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1196.0,LH,Default,7Networks_LH_Default_pCunPCC_7,False,,
1196.0,LH,Default,7Networks_LH_Default_pCunPCC_7,False,,
1196.0,LH,Default,7Networks_LH_Default_pCunPCC_7,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1196.0,LH,Default,7Networks_LH_Default_pCunPCC_7,False,,
1192.0,LH,Default,7Networks_LH_Default_pCunPCC_3,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1192.0,LH,Default,7Networks_LH_Default_pCunPCC_3,False,,
1192.0,LH,Default,7Networks_LH_Default_pCunPCC_3,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1192.0,LH,Default,7Networks_LH_Default_pCunPCC_3,False,,
1192.0,LH,Default,7Networks_LH_Default_pCunPCC_3,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1192.0,LH,Default,7Networks_LH_Default_pCunPCC_3,False,,
1192.0,LH,Default,7Networks_LH_Default_pCunPCC_3,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1193.0,LH,Default,7Networks_LH_Default_pCunPCC_4,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
1000.0,,medial_wall,medial_wall,False,,
